"PreçoPreçoTítuloAutorPromocionalCapa50%",,,
"Sonata do Absoluto: Trios para Borges, Poe e Machado","SEINCMAN, Eduardo","64,00","32,00"
Sonho Dogon: Nas Origens da Etnologia Francesa,"BRUMANA, FernandoGiobellina","68,00","34,00"
"Sonho e a Técnica, O: A Arquitetura de Ferro no Brasil","COSTA, Cacilda Teixeirada","36,00","18,00"
"Sopro do Espírito, Um: A Renovação Conservadora do CatolicismoCarismático","PRANDI, Reginaldo","24,00","12,00"
"Sósia, O / Problemas do Teatro","DÜRRENMATT, Friedrich","26,00","13,00"
Stingless Bees from Brazil,"CORTOPASSI-LAURINO,","ari6ld8a,00","34,00"
Substâncias Orgânicas: Estrutura e Propriedades,"ROQUE, Nidia Franca","44,00","22,00"
"Sugestões do Conselheiro, As: A França em Machado de Assis - Esaú eJacó e Memorial de Aires","PASSOS, GilbertoPinheiro","25,00","12,50"
"Sujeito Selvagem, O: Pequena Poética do Novo Mundo","KIENING, Christian","72,00","36,00"
"Tácito e a Metáfora da Escravidão: Um Estudo de Cultura PolíticaRomana","JOLY, Fábio Duarte","48,00","24,00"
Takashi Fukushima,"FUKUSHIMA, Takashi","76,00","38,00"
"Talha Ornamental Barroca na Igreja Conventual Franciscana deSalvador, A","COSTA, Mozart AlbertoBonazzi da","129,00","64,50"
Tangentes do Jardim Imperfeito,"SANTOS, Juliano Gouveiados","70,00","35,00"
Tarsila: Sua Obra e Seu Tempo,"AMARAL, Aracy","86,00","43,00"
Teatro de Formas Animadas,"AMARAL, Ana Maria","69,00","34,50"
Teatro e Censura: Vargas e Salazar,"COSTA, Cristina","37,00","18,50"
"Teatro Realista no Brasil, O: 1855-1865","FARIA, João Roberto","38,00","19,00"
"Técnica, Espaço, Tempo: Globalização e Meio Técnico-científico-informacional","SANTOS, Milton","36,00","18,00"
"Técnicas Computacionais para Dinâmica dos Fluidos: ConceitosBásicos e Aplicações","FORTUNA, Armando deOliveira","74,00","37,00"
Técnicas Eletroquímicas em Corrosão,"WOLYNEC, Stephan","56,00","28,00"
"Telepresença e Bioarte: Humanos, Coelhos & Robôs em Rede","KAC, Eduardo","70,00","35,00"
Temas de Filosofia,"BORNHEIM, Gerd","56,00","28,00"
"Tempo das Ruas na São Paulo de Fins do Império, O","FREHSE, Fraya","72,00","36,00"
"Teoria e Filosofia Política: A Recuperação dos Clássicos no DebateLatino-Americano","VITA, Álvaro de","56,00","28,00"
"Teoria Econômica da Democracia, Uma","DOWNS, Anthony","66,00","33,00"
Teoria Quântica dos Campos,"GOMES, Marcelo OtavioCaminha","96,00","48,00"
"Terceiro Xadrez, O: Como as Empresas Multinacionais Negociam nasRelações Econômicas Internacionais","SARFATI, Gilberto","37,00","18,50"
Termodinâmica,"WRESZINSKI, Walter F.","28,00","14,00"
The University of the 21s. Century: International Forum of Rectors at,"BnOivLeLrEsi,d Wadileli de São Paulo","52,00","26,00"
Todos por Um: Edições de Alexandre Dumas no Brasil,"GUIMARÃES, RosângelaOliveira","46,00","23,00"
Tomás Antônio Gonzaga & o Direito Natural,"MACHADO, LourivalGomes","45,00","22,50"
Topologia Geométrica para Inquietos,"MARAR, Ton","36,00","18,00"
"Tornando-se Livre: Agentes Históricos e Lutas Sociais no Processo deAbolição","MACHADO, MariaHelena P. T.","64,00","32,00"
Tortura na Era dos Direitos Humanos,"CARDIA, Nancy","67,00","33,50"
Totônio Pacheco,"ALPHONSUS, João","54,00","27,00"
"Trabalho do Geógrafo no Terceiro Mundo, O","SANTOS, Milton","26,00","13,00"
"Trabalho Flexível, Empregos Precários? Uma Comparação Brasil,França, Japão","GUIMARÃES, NadyaAraújo","50,00","25,00"
Tractatus Logico-Philosophicus,"WITTGENSTEIN, Ludwig","38,00","19,00"
Tradução Manifesta: Double Bind & Acontecimento,"OTTONI, Paulo","36,00","18,00"
Trajetórias: Entrevistas com Engenheiros Politécnicos de Sucesso,"Associação dosEngenheiros Politécnicos","39,00","19,50"
"Transferências Culturais: O Exemplo da Imprensa na França e noBrasil","GUIMARÃES, Valéria","38,00","19,00"
"Transformações Humanas: Encontros, Amor Ágape e Resiliência","ALVAREZ, AparecidaMagali de Souza","50,00","25,00"
Transgênicos: Bases Científicas de sua Segurança,"LAJOLO, Franco Maria","45,00","22,50"
Transitórios Eletromagnéticos em Sistemas de Potência ED. 2,"ZANETTA JÚNIOR, LuizCera","80,00","40,00"
Tratado Político (1715),"PITA, Sebastião daRocha","50,00","25,00"
"Travessia da Calunga Grande, A: Três Séculos de Imagens Sobre oNegro no Brasil (1637-1899)","MOURA, Carlos EugênioMarcondes de","171,00","85,50"
"Travessia das Fronteiras, A: Entre Mito e Política II","VERNANT, Jean-Pierre","35,00","17,50"
"Três Dedos de Adão, Os: Ensaios de Mitologia Medieval","FRANCO JÚNIOR, Hilário","65,00","32,50"
"Tribunais da Consciência: Inquisidores, Confessores, Missionários","PROSPERI, Adriano","130,00","65,00"
"Tributo de Sangue: Exército, Honra, Raça e Nação no Brasil, 1864-1945","BEATTIE, Peter M.","70,00","35,00"
"Trilogia da Terra Espanhola, A: De Federico García Lorca","GONZÁLEZ, Mario M.","35,00","17,50"
Tropeços da Medicina Bandeirante: Medicina Paulista entre 1892-192,"MOTA, André","44,00","22,00"
"Turbulência Cultural em Cenários de Transição: O Século XIX Ibero-americano","MARCONDES, Neide","48,00","24,00"
"Turbulência Cultural em Cenários de Transição: O Século XIX Ibero-americano","MARCONDES, Neide","48,00","24,00"
"Tutela e Resistência Indígena: Etnografia e História das Relações dePoder entre os Terena e o Estado Brasileiro","FERREIRA, AndreyCordeiro","95,00","47,50"
Uma Odisséia Musical: Dos Mares do Sul à Elegância Pop/Art Déco,"MENDES, Gilberto","50,00","25,00"
Uma Variável Complexa: Teoria e Aplicações,"ALENCAR, RaymundoLuiz de","38,00","19,00"
Uma Vida Entre Livros: Reencontros com o Tempo,"MINDLIN, José","102,00","51,00"
"Universidade de São Paulo, A: Modelos e Projetos","CABRAL, Neyde A.Joppert","240,00","120,00"
"Universidade e a Vida Atual, A: Fellini Não Via Filmes","RIBEIRO, Renato Janine","40,00","20,00"
"Universo da Criação Literária: Crítica Genética, Crítica Pós-Moderna?","WILLEMART, Philippe","24,00","12,00"
"Urbanismo em Fim de Linha e Outros Estudos Sobre o Colapso daModernização Arquitetônica","ARANTES, Otília","62,00","31,00"
"Urbanização Brasileira, A","SANTOS, Milton","36,00","18,00"
"Urbanização Desigual, A: A Especificidade do Fenômeno Urbano emPaíses Subdesenvolvidos","SANTOS, Milton","34,00","17,00"
"Urdidura do Vivido: Visão do Paraíso e a Obra de Sérgio Buarque deHolanda nos Anos 1950","NICODEMO, Thiago Lima","36,00","18,00"
USP 50 Anos: Registros de um Debate,"WITTER, José Sebastião","36,00","18,00"
USP 70 Anos: Imagens de uma História Vivida,"MOTOYAMA, Shozo","120,00","60,00"
USP 80 Anos,"GOLDEMBERG, José","114,00","57,00"
"USP e Seus Desafios, A, Módulo 1: I Fórum de Políticas Universitárias","CALDAS, MaríliaJunqueira","44,00","22,00"
"USP e Seus Desafios, A, Módulos 2 e 3: I Fórum de PolíticasUniversitárias","CALDAS, MaríliaJunqueira","44,00","22,00"
USP em Postais,"ARAUJO, Cinzia Damianide","30,00","15,00"
USP: 1968-1969,"CANDIDO, Antonio","36,00","18,00"
"Vale de Campan, O: Estudo de Sociologia Rural","LEFEBVRE, Henri","44,00","22,00"
Variações Sob a Mesma Luz: Machado de Assis Repensado,"OLIVER, Élide Valarini","60,00","30,00"
"Ventos da Impermanência: Um Estudo Sobre a Ressignificação doBudismo Tibetano no Contexto da Diáspora","NINA, Ana Cristina Lopes","72,00","36,00"
"Via Láctea, A: Nossa IIha no Universo","LÉPINE, Jacques","56,00","28,00"
"Viagem Como Vocação, A: Itinerários, Parcerias e Formas deConhecimento","PEIXOTO, FernandaArêas","45,00","22,50"
Viagem pela Carne,"LEMOS, Carlos A. C.","74,00","37,00"
"Victor Dubugras: Precursor da Arquitetura Moderna na AméricaLatina","REIS, Nestor Goulart","108,00","54,00"
Vida Caipira,"RIBEIRO, Pedro","74,00","37,00"
"Vida Cotidiana em São Paulo no Século XIX: Memórias, Depoimentos,Evocações","MOURA, Carlos EugênioMarcondes de","121,00","60,50"
Vida no Universo,"PACHECO, José A. deFreitas","38,00","19,00"
"Virtude e Limites: Autonomia e Atribuições do Ministério Público noBrasil","KERCHE, Fábio","30,00","15,00"
"Visitação do Real nos Fatos Clínicos Psicanalíticos, A","TRINCA, Ricardo Trapé","60,00","30,00"
"Visitação Domiciliar: Prevenção da Violência e a Promoção doDesenvolvimento Saudável na Primeira Infância","CARDIA, Nancy","62,00","31,00"
"Viver sua Música: Com Stravinsky em Meus Ouvidos, Rumo à AvenidaNevskiy","MENDES, Gilberto","55,00","27,50"
Voar Também é com os Homens: O Pensamento de Mário Schenberg,"GOLDFARB, José Luiz","36,00","18,00"
"Voz Embargada, A: Imagem da Mulher em Romances Ingleses eBrasileiros do Século XIX","WANDERLEY, MárciaCavendish","18,00","9,00"
Vozes de Londres: Memórias Brasileiras da BBC,"LEAL FILHO, LaurindoLalo","52,00","26,00"
"Vozes em Branco e Preto: A Representação Literária da Fala Não-padrão","AZEVEDO, Milton M.","34,00","17,00"
Walter Benjamin: Tradução e Melancolia,"LAGES, Susana Kampff","42,00","21,00"
Wesley Duke Lee: Um Salmão na Corrente Taciturna,"COSTA, Cacilda Teixeira d","126,00","63,00"
Willy Corrêa de Oliveira: Canções para Voz e Piano,"OLIVEIRA, Willy Corrêade","52,00","26,00"
Willy Corrêa de Oliveira: Peças para Piano,"OLIVEIRA, Willy Corrêade","52,00","26,00"
Xikrin: Uma Coleção Etnográfica,"SILVA, Fabíola Andréa","135,00","67,50"
Yanomami: Um Povo em Lutas pelos Direitos Humanos,"BARAZAL, Neusa Romero","52,00","26,00"
Yona e o Andrógino: Notas sobre Poesia e Cabala,"AMÂNCIO, Moacir","30,00","15,00"
Zoologia e Museus de História Natural em Portugal (Séculos XVIII-XX),"CERÍACO, Luis MiguelPires","120,00","60,00"
